userId	geneSymbol	geneName	entrezgene	score	gLink
TMPRSS3	TMPRSS3	transmembrane serine protease 3	64699	-7.2136607	https://www.ncbi.nlm.nih.gov/gene/?term=64699
TMPRSS4	TMPRSS4	transmembrane serine protease 4	56649	-4.011238	https://www.ncbi.nlm.nih.gov/gene/?term=56649
TMPRSS5	TMPRSS5	transmembrane serine protease 5	80975	-0.21701567	https://www.ncbi.nlm.nih.gov/gene/?term=80975
TMPRSS6	TMPRSS6	transmembrane serine protease 6	164656	-0.67799425	https://www.ncbi.nlm.nih.gov/gene/?term=164656
TMTC1	TMTC1	transmembrane and tetratricopeptide repeat containing 1	83857	2.516371	https://www.ncbi.nlm.nih.gov/gene/?term=83857
TMTC2	TMTC2	transmembrane and tetratricopeptide repeat containing 2	160335	-2.2428274	https://www.ncbi.nlm.nih.gov/gene/?term=160335
TNC	TNC	tenascin C	3371	-1.3622805	https://www.ncbi.nlm.nih.gov/gene/?term=3371
TNF	TNF	tumor necrosis factor	7124	-10.549339	https://www.ncbi.nlm.nih.gov/gene/?term=7124
TNFAIP2	TNFAIP2	TNF alpha induced protein 2	7127	-2.779822	https://www.ncbi.nlm.nih.gov/gene/?term=7127
TNFAIP3	TNFAIP3	TNF alpha induced protein 3	7128	-18.482475	https://www.ncbi.nlm.nih.gov/gene/?term=7128
TNFAIP6	TNFAIP6	TNF alpha induced protein 6	7130	-0.59813476	https://www.ncbi.nlm.nih.gov/gene/?term=7130
TNFAIP8L2	TNFAIP8L2	TNF alpha induced protein 8 like 2	79626	-0.24511597	https://www.ncbi.nlm.nih.gov/gene/?term=79626
TNFAIP8L3	TNFAIP8L3	TNF alpha induced protein 8 like 3	388121	-2.0147226	https://www.ncbi.nlm.nih.gov/gene/?term=388121
TNFRSF10D	TNFRSF10D	TNF receptor superfamily member 10d	8793	-15.645072	https://www.ncbi.nlm.nih.gov/gene/?term=8793
TNFRSF11B	TNFRSF11B	TNF receptor superfamily member 11b	4982	-2.1411169	https://www.ncbi.nlm.nih.gov/gene/?term=4982
TNFRSF19	TNFRSF19	TNF receptor superfamily member 19	55504	2.1121626	https://www.ncbi.nlm.nih.gov/gene/?term=55504
TNFRSF1B	TNFRSF1B	TNF receptor superfamily member 1B	7133	-2.2594113	https://www.ncbi.nlm.nih.gov/gene/?term=7133
TNFRSF25	TNFRSF25	TNF receptor superfamily member 25	8718	0.90960103	https://www.ncbi.nlm.nih.gov/gene/?term=8718
TNFRSF9	TNFRSF9	TNF receptor superfamily member 9	3604	-1.187401	https://www.ncbi.nlm.nih.gov/gene/?term=3604
TNFSF10	TNFSF10	TNF superfamily member 10	8743	16.120571	https://www.ncbi.nlm.nih.gov/gene/?term=8743
TNFSF14	TNFSF14	TNF superfamily member 14	8740	-5.1811584999999996	https://www.ncbi.nlm.nih.gov/gene/?term=8740
TNFSF15	TNFSF15	TNF superfamily member 15	9966	-2.3512428	https://www.ncbi.nlm.nih.gov/gene/?term=9966
TNFSF4	TNFSF4	TNF superfamily member 4	7292	-0.10835837	https://www.ncbi.nlm.nih.gov/gene/?term=7292
TNFSF8	TNFSF8	TNF superfamily member 8	944	-0.5380622	https://www.ncbi.nlm.nih.gov/gene/?term=944
TNIK	TNIK	TRAF2 and NCK interacting kinase	23043	-1.3845301	https://www.ncbi.nlm.nih.gov/gene/?term=23043
TNIP3	TNIP3	TNFAIP3 interacting protein 3	79931	-0.9462709	https://www.ncbi.nlm.nih.gov/gene/?term=79931
TNK1	TNK1	tyrosine kinase non receptor 1	8711	-2.6367867	https://www.ncbi.nlm.nih.gov/gene/?term=8711
TNK2	TNK2	tyrosine kinase non receptor 2	10188	-2.4984205	https://www.ncbi.nlm.nih.gov/gene/?term=10188
TNKS	TNKS	tankyrase	8658	-6.17348	https://www.ncbi.nlm.nih.gov/gene/?term=8658
TNNT3	TNNT3	troponin T3, fast skeletal type	7140	-1.5078212	https://www.ncbi.nlm.nih.gov/gene/?term=7140
TNPO1	TNPO1	transportin 1	3842	-7.9147873	https://www.ncbi.nlm.nih.gov/gene/?term=3842
TNPO3	TNPO3	transportin 3	23534	-7.341151	https://www.ncbi.nlm.nih.gov/gene/?term=23534
TNRC6C	TNRC6C	trinucleotide repeat containing adaptor 6C	57690	-1.4083171	https://www.ncbi.nlm.nih.gov/gene/?term=57690
TNS1	TNS1	tensin 1	7145	-4.3661075	https://www.ncbi.nlm.nih.gov/gene/?term=7145
TNS4	TNS4	tensin 4	84951	-1.3973845	https://www.ncbi.nlm.nih.gov/gene/?term=84951
TOE1	TOE1	target of EGR1, exonuclease	114034	-1.5340993	https://www.ncbi.nlm.nih.gov/gene/?term=114034
TOMM40L	TOMM40L	translocase of outer mitochondrial membrane 40 like	84134	-0.65689766	https://www.ncbi.nlm.nih.gov/gene/?term=84134
TONSL	TONSL	tonsoku like, DNA repair protein	4796	-0.7103509	https://www.ncbi.nlm.nih.gov/gene/?term=4796
TOP2A	TOP2A	DNA topoisomerase II alpha	7153	-0.6514456	https://www.ncbi.nlm.nih.gov/gene/?term=7153
TOP3B	TOP3B	DNA topoisomerase III beta	8940	-1.2732962	https://www.ncbi.nlm.nih.gov/gene/?term=8940
TOPBP1	TOPBP1	DNA topoisomerase II binding protein 1	11073	-2.4408534	https://www.ncbi.nlm.nih.gov/gene/?term=11073
TOR1B	TOR1B	torsin family 1 member B	27348	-2.9707873	https://www.ncbi.nlm.nih.gov/gene/?term=27348
TOR2A	TOR2A	torsin family 2 member A	27433	-1.7553145000000001	https://www.ncbi.nlm.nih.gov/gene/?term=27433
TOR3A	TOR3A	torsin family 3 member A	64222	-4.8209653	https://www.ncbi.nlm.nih.gov/gene/?term=64222
TOX	TOX	thymocyte selection associated high mobility group box	9760	-0.31713185	https://www.ncbi.nlm.nih.gov/gene/?term=9760
TP53AIP1	TP53AIP1	tumor protein p53 regulated apoptosis inducing protein 1	63970	-1.7287515	https://www.ncbi.nlm.nih.gov/gene/?term=63970
TP53BP1	TP53BP1	tumor protein p53 binding protein 1	7158	-3.958511	https://www.ncbi.nlm.nih.gov/gene/?term=7158
TP53INP1	TP53INP1	tumor protein p53 inducible nuclear protein 1	94241	-3.3560061	https://www.ncbi.nlm.nih.gov/gene/?term=94241
TP73	TP73	tumor protein p73	7161	-4.8557134	https://www.ncbi.nlm.nih.gov/gene/?term=7161
TPCN1	TPCN1	two pore segment channel 1	53373	-3.604154	https://www.ncbi.nlm.nih.gov/gene/?term=53373
TPCN2	TPCN2	two pore segment channel 2	219931	-1.6170764	https://www.ncbi.nlm.nih.gov/gene/?term=219931
TPK1	TPK1	thiamin pyrophosphokinase 1	27010	-0.74874324	https://www.ncbi.nlm.nih.gov/gene/?term=27010
TPM2	TPM2	tropomyosin 2	7169	-3.0370095	https://www.ncbi.nlm.nih.gov/gene/?term=7169
TPP1	TPP1	tripeptidyl peptidase 1	1200	-1.2930974	https://www.ncbi.nlm.nih.gov/gene/?term=1200
TPPP3	TPPP3	tubulin polymerization promoting protein family member 3	51673	-10.775237	https://www.ncbi.nlm.nih.gov/gene/?term=51673
TPRG1	TPRG1	tumor protein p63 regulated 1	285386	-0.71156085	https://www.ncbi.nlm.nih.gov/gene/?term=285386
TPSAB1	TPSAB1	tryptase alpha/beta 1	7177	-0.13260092	https://www.ncbi.nlm.nih.gov/gene/?term=7177
TPSB2	TPSB2	tryptase beta 2 (gene/pseudogene)	64499	-0.1926877	https://www.ncbi.nlm.nih.gov/gene/?term=64499
TPSD1	TPSD1	tryptase delta 1	23430	-0.064229235	https://www.ncbi.nlm.nih.gov/gene/?term=23430
TPST2	TPST2	tyrosylprotein sulfotransferase 2	8459	-2.0615706	https://www.ncbi.nlm.nih.gov/gene/?term=8459
TPX2	TPX2	TPX2, microtubule nucleation factor	22974	-0.8233784	https://www.ncbi.nlm.nih.gov/gene/?term=22974
TRAF1	TRAF1	TNF receptor associated factor 1	7185	-1.4788525	https://www.ncbi.nlm.nih.gov/gene/?term=7185
TRAF2	TRAF2	TNF receptor associated factor 2	7186	-2.763053	https://www.ncbi.nlm.nih.gov/gene/?term=7186
TRAF3	TRAF3	TNF receptor associated factor 3	7187	-6.6893783000000004	https://www.ncbi.nlm.nih.gov/gene/?term=7187
TRAF3IP1	TRAF3IP1	TRAF3 interacting protein 1	26146	-6.895874	https://www.ncbi.nlm.nih.gov/gene/?term=26146
TRAF3IP2-AS1	TRAF3IP2-AS1	TRAF3IP2 antisense RNA 1	643749	-2.8278089	https://www.ncbi.nlm.nih.gov/gene/?term=643749
TRAF3IP3	TRAF3IP3	TRAF3 interacting protein 3	80342	-2.2976186	https://www.ncbi.nlm.nih.gov/gene/?term=80342
TRAF5	TRAF5	TNF receptor associated factor 5	7188	-3.6911597	https://www.ncbi.nlm.nih.gov/gene/?term=7188
TRAF6	TRAF6	TNF receptor associated factor 6	7189	-3.838793	https://www.ncbi.nlm.nih.gov/gene/?term=7189
TRAIP	TRAIP	TRAF interacting protein	10293	-0.52214724	https://www.ncbi.nlm.nih.gov/gene/?term=10293
TRAM1L1	TRAM1L1	translocation associated membrane protein 1 like 1	133022	-0.33301833	https://www.ncbi.nlm.nih.gov/gene/?term=133022
TRAM2	TRAM2	translocation associated membrane protein 2	9697	-1.5058852	https://www.ncbi.nlm.nih.gov/gene/?term=9697
TRANK1	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	-0.285729	https://www.ncbi.nlm.nih.gov/gene/?term=9881
TRAPPC10	TRAPPC10	trafficking protein particle complex 10	7109	-2.899227	https://www.ncbi.nlm.nih.gov/gene/?term=7109
TRAPPC11	TRAPPC11	trafficking protein particle complex 11	60684	-0.67514724	https://www.ncbi.nlm.nih.gov/gene/?term=60684
TRAPPC6B	TRAPPC6B	trafficking protein particle complex 6B	122553	-3.6733372	https://www.ncbi.nlm.nih.gov/gene/?term=122553
TRAPPC9	TRAPPC9	trafficking protein particle complex 9	83696	-4.832951	https://www.ncbi.nlm.nih.gov/gene/?term=83696
TRAT1	TRAT1	T cell receptor associated transmembrane adaptor 1	50852	-0.3372035	https://www.ncbi.nlm.nih.gov/gene/?term=50852
TRDMT1	TRDMT1	tRNA aspartic acid methyltransferase 1	1787	-1.306208	https://www.ncbi.nlm.nih.gov/gene/?term=1787
TREM1	TREM1	triggering receptor expressed on myeloid cells 1	54210	-0.41749004	https://www.ncbi.nlm.nih.gov/gene/?term=54210
TREM2	TREM2	triggering receptor expressed on myeloid cells 2	54209	-0.79190433	https://www.ncbi.nlm.nih.gov/gene/?term=54209
TRERF1	TRERF1	transcriptional regulating factor 1	55809	-0.9392529	https://www.ncbi.nlm.nih.gov/gene/?term=55809
TREX1	TREX1	three prime repair exonuclease 1	11277	-1.5562066	https://www.ncbi.nlm.nih.gov/gene/?term=11277
TRH	TRH	thyrotropin releasing hormone	7200	0.044684302	https://www.ncbi.nlm.nih.gov/gene/?term=7200
TRIB2	TRIB2	tribbles pseudokinase 2	28951	-1.8251523	https://www.ncbi.nlm.nih.gov/gene/?term=28951
TRIB3	TRIB3	tribbles pseudokinase 3	57761	-1.9943377	https://www.ncbi.nlm.nih.gov/gene/?term=57761
TRIL	TRIL	TLR4 interactor with leucine rich repeats	9865	0.33308953	https://www.ncbi.nlm.nih.gov/gene/?term=9865
TRIM11	TRIM11	tripartite motif containing 11	81559	-4.031865	https://www.ncbi.nlm.nih.gov/gene/?term=81559
TRIM14	TRIM14	tripartite motif containing 14	9830	-3.9832091	https://www.ncbi.nlm.nih.gov/gene/?term=9830
TRIM22	TRIM22	tripartite motif containing 22	10346	1.3652699	https://www.ncbi.nlm.nih.gov/gene/?term=10346
TRIM23	TRIM23	tripartite motif containing 23	373	-0.36073428	https://www.ncbi.nlm.nih.gov/gene/?term=373
TRIM24	TRIM24	tripartite motif containing 24	8805	-0.8567599	https://www.ncbi.nlm.nih.gov/gene/?term=8805
TRIM25	TRIM25	tripartite motif containing 25	7706	-3.0042114	https://www.ncbi.nlm.nih.gov/gene/?term=7706
TRIM27	TRIM27	tripartite motif containing 27	5987	-6.609419	https://www.ncbi.nlm.nih.gov/gene/?term=5987
TRIM3	TRIM3	tripartite motif containing 3	10612	-1.048679	https://www.ncbi.nlm.nih.gov/gene/?term=10612
TRIM32	TRIM32	tripartite motif containing 32	22954	-3.0326676	https://www.ncbi.nlm.nih.gov/gene/?term=22954
TRIM33	TRIM33	tripartite motif containing 33	51592	-0.9769762	https://www.ncbi.nlm.nih.gov/gene/?term=51592
TRIM36	TRIM36	tripartite motif containing 36	55521	-2.1130736	https://www.ncbi.nlm.nih.gov/gene/?term=55521
TRIM37	TRIM37	tripartite motif containing 37	4591	-3.9657996	https://www.ncbi.nlm.nih.gov/gene/?term=4591
TRIM4	TRIM4	tripartite motif containing 4	89122	-1.8925987	https://www.ncbi.nlm.nih.gov/gene/?term=89122
TRIM45	TRIM45	tripartite motif containing 45	80263	-0.17050926	https://www.ncbi.nlm.nih.gov/gene/?term=80263
TRIM52	TRIM52	tripartite motif containing 52	84851	-2.5583792	https://www.ncbi.nlm.nih.gov/gene/?term=84851
TRIM55	TRIM55	tripartite motif containing 55	84675	-2.7466254	https://www.ncbi.nlm.nih.gov/gene/?term=84675
TRIM6	TRIM6	tripartite motif containing 6	117854	0.21254581	https://www.ncbi.nlm.nih.gov/gene/?term=117854
TRIM65	TRIM65	tripartite motif containing 65	201292	-0.52987695	https://www.ncbi.nlm.nih.gov/gene/?term=201292
TRIM66	TRIM66	tripartite motif containing 66	9866	0.12746201	https://www.ncbi.nlm.nih.gov/gene/?term=9866
TRIM68	TRIM68	tripartite motif containing 68	55128	-1.1176343	https://www.ncbi.nlm.nih.gov/gene/?term=55128
TRIM69	TRIM69	tripartite motif containing 69	140691	-2.159637	https://www.ncbi.nlm.nih.gov/gene/?term=140691
TRIM7	TRIM7	tripartite motif containing 7	81786	-0.6123273	https://www.ncbi.nlm.nih.gov/gene/?term=81786
TRIP13	TRIP13	thyroid hormone receptor interactor 13	9319	-5.6241436	https://www.ncbi.nlm.nih.gov/gene/?term=9319
TRMT1	TRMT1	tRNA methyltransferase 1	55621	-5.9024134	https://www.ncbi.nlm.nih.gov/gene/?term=55621
TRMT10B	TRMT10B	tRNA methyltransferase 10B	158234	0.63322455	https://www.ncbi.nlm.nih.gov/gene/?term=158234
TRMT11	TRMT11	tRNA methyltransferase 11 homolog	60487	-4.6873393	https://www.ncbi.nlm.nih.gov/gene/?term=60487
TRMT12	TRMT12	tRNA methyltransferase 12 homolog	55039	-2.368453	https://www.ncbi.nlm.nih.gov/gene/?term=55039
TRMT2A	TRMT2A	tRNA methyltransferase 2 homolog A	27037	-4.591351	https://www.ncbi.nlm.nih.gov/gene/?term=27037
TRMT2B	TRMT2B	tRNA methyltransferase 2 homolog B	79979	-0.91831297	https://www.ncbi.nlm.nih.gov/gene/?term=79979
TRMT44	TRMT44	tRNA methyltransferase 44 homolog	152992	0.24803418	https://www.ncbi.nlm.nih.gov/gene/?term=152992
TRMT61A	TRMT61A	tRNA methyltransferase 61A	115708	-2.6356194	https://www.ncbi.nlm.nih.gov/gene/?term=115708
TRMU	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	55687	-2.8201504	https://www.ncbi.nlm.nih.gov/gene/?term=55687
TRNT1	TRNT1	tRNA nucleotidyl transferase 1	51095	-2.7882636	https://www.ncbi.nlm.nih.gov/gene/?term=51095
TRO	TRO	trophinin	7216	-5.411171	https://www.ncbi.nlm.nih.gov/gene/?term=7216
TRPC1	TRPC1	transient receptor potential cation channel subfamily C member 1	7220	-0.8742265	https://www.ncbi.nlm.nih.gov/gene/?term=7220
TRPC5OS	TRPC5OS	TRPC5 opposite strand	100329135	0.8279194	https://www.ncbi.nlm.nih.gov/gene/?term=100329135
TRPC6	TRPC6	transient receptor potential cation channel subfamily C member 6	7225	2.0988667	https://www.ncbi.nlm.nih.gov/gene/?term=7225
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	-0.28171468	https://www.ncbi.nlm.nih.gov/gene/?term=7226
TRPM7	TRPM7	transient receptor potential cation channel subfamily M member 7	54822	-0.4515691	https://www.ncbi.nlm.nih.gov/gene/?term=54822
TRPV2	TRPV2	transient receptor potential cation channel subfamily V member 2	51393	-0.5862199	https://www.ncbi.nlm.nih.gov/gene/?term=51393
TRRAP	TRRAP	transformation/transcription domain associated protein	8295	-4.230019	https://www.ncbi.nlm.nih.gov/gene/?term=8295
TRUB1	TRUB1	TruB pseudouridine synthase family member 1	142940	-2.077571	https://www.ncbi.nlm.nih.gov/gene/?term=142940
TSC1	TSC1	TSC complex subunit 1	7248	-2.3334346	https://www.ncbi.nlm.nih.gov/gene/?term=7248
TSC2	TSC2	TSC complex subunit 2	7249	-3.6626751	https://www.ncbi.nlm.nih.gov/gene/?term=7249
TSC22D3	TSC22D3	TSC22 domain family member 3	1831	-10.251168	https://www.ncbi.nlm.nih.gov/gene/?term=1831
TSHZ1	TSHZ1	teashirt zinc finger homeobox 1	10194	1.7800837	https://www.ncbi.nlm.nih.gov/gene/?term=10194
TSHZ2	TSHZ2	teashirt zinc finger homeobox 2	128553	-5.4354844	https://www.ncbi.nlm.nih.gov/gene/?term=128553
TSHZ3	TSHZ3	teashirt zinc finger homeobox 3	57616	-0.26759335	https://www.ncbi.nlm.nih.gov/gene/?term=57616
TSKU	TSKU	tsukushi, small leucine rich proteoglycan	25987	-3.9919922	https://www.ncbi.nlm.nih.gov/gene/?term=25987
TSNAXIP1	TSNAXIP1	translin associated factor X interacting protein 1	55815	-4.5078335	https://www.ncbi.nlm.nih.gov/gene/?term=55815
TSPAN1	TSPAN1	tetraspanin 1	10103	-5.999526	https://www.ncbi.nlm.nih.gov/gene/?term=10103
TSPAN12	TSPAN12	tetraspanin 12	23554	-1.2302063	https://www.ncbi.nlm.nih.gov/gene/?term=23554
TSPAN14	TSPAN14	tetraspanin 14	81619	-1.8483273	https://www.ncbi.nlm.nih.gov/gene/?term=81619
TSPAN33	TSPAN33	tetraspanin 33	340348	-0.78245217	https://www.ncbi.nlm.nih.gov/gene/?term=340348
TSPAN5	TSPAN5	tetraspanin 5	10098	-0.9426409	https://www.ncbi.nlm.nih.gov/gene/?term=10098
TSPAN6	TSPAN6	tetraspanin 6	7105	-10.220136	https://www.ncbi.nlm.nih.gov/gene/?term=7105
TSPAN7	TSPAN7	tetraspanin 7	7102	-0.8738137	https://www.ncbi.nlm.nih.gov/gene/?term=7102
TSPAN8	TSPAN8	tetraspanin 8	7103	4.579607	https://www.ncbi.nlm.nih.gov/gene/?term=7103
TSPYL5	TSPYL5	TSPY like 5	85453	-1.1211504	https://www.ncbi.nlm.nih.gov/gene/?term=85453
TTC13	TTC13	tetratricopeptide repeat domain 13	79573	-1.9192044	https://www.ncbi.nlm.nih.gov/gene/?term=79573
TTC14	TTC14	tetratricopeptide repeat domain 14	151613	-3.8214972	https://www.ncbi.nlm.nih.gov/gene/?term=151613
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	-2.940452	https://www.ncbi.nlm.nih.gov/gene/?term=158248
TTC21A	TTC21A	tetratricopeptide repeat domain 21A	199223	-5.6784797	https://www.ncbi.nlm.nih.gov/gene/?term=199223
TTC23	TTC23	tetratricopeptide repeat domain 23	64927	-1.1689379	https://www.ncbi.nlm.nih.gov/gene/?term=64927
TTC25	TTC25	tetratricopeptide repeat domain 25	83538	-7.5397606	https://www.ncbi.nlm.nih.gov/gene/?term=83538
TTC28	TTC28	tetratricopeptide repeat domain 28	23331	-1.2503917	https://www.ncbi.nlm.nih.gov/gene/?term=23331
TTC29	TTC29	tetratricopeptide repeat domain 29	83894	-6.4568887	https://www.ncbi.nlm.nih.gov/gene/?term=83894
TTC30A	TTC30A	tetratricopeptide repeat domain 30A	92104	-1.6362797	https://www.ncbi.nlm.nih.gov/gene/?term=92104
TTC30B	TTC30B	tetratricopeptide repeat domain 30B	150737	-2.6222098	https://www.ncbi.nlm.nih.gov/gene/?term=150737
TTC31	TTC31	tetratricopeptide repeat domain 31	64427	-1.8397577	https://www.ncbi.nlm.nih.gov/gene/?term=64427
TTC38	TTC38	tetratricopeptide repeat domain 38	55020	-2.85934	https://www.ncbi.nlm.nih.gov/gene/?term=55020
TTC39A	TTC39A	tetratricopeptide repeat domain 39A	22996	-3.2137964	https://www.ncbi.nlm.nih.gov/gene/?term=22996
TTC3P1	TTC3P1	tetratricopeptide repeat domain 3 pseudogene 1	286495	-0.35017177	https://www.ncbi.nlm.nih.gov/gene/?term=286495
TTC5	TTC5	tetratricopeptide repeat domain 5	91875	-6.5412464	https://www.ncbi.nlm.nih.gov/gene/?term=91875
TTC7A	TTC7A	tetratricopeptide repeat domain 7A	57217	-2.5066626	https://www.ncbi.nlm.nih.gov/gene/?term=57217
TTC7B	TTC7B	tetratricopeptide repeat domain 7B	145567	-0.6127828	https://www.ncbi.nlm.nih.gov/gene/?term=145567
TTC8	TTC8	tetratricopeptide repeat domain 8	123016	-3.5563238	https://www.ncbi.nlm.nih.gov/gene/?term=123016
TTC9	TTC9	tetratricopeptide repeat domain 9	23508	-0.536539	https://www.ncbi.nlm.nih.gov/gene/?term=23508
TTF2	TTF2	transcription termination factor 2	8458	-2.5449412	https://www.ncbi.nlm.nih.gov/gene/?term=8458
TTI2	TTI2	TELO2 interacting protein 2	80185	-2.5138373	https://www.ncbi.nlm.nih.gov/gene/?term=80185
TTL	TTL	tubulin tyrosine ligase	150465	-1.207131	https://www.ncbi.nlm.nih.gov/gene/?term=150465
TTLL1	TTLL1	tubulin tyrosine ligase like 1	25809	-2.376681	https://www.ncbi.nlm.nih.gov/gene/?term=25809
TTLL12	TTLL12	tubulin tyrosine ligase like 12	23170	-3.8468215	https://www.ncbi.nlm.nih.gov/gene/?term=23170
TTLL4	TTLL4	tubulin tyrosine ligase like 4	9654	-3.026518	https://www.ncbi.nlm.nih.gov/gene/?term=9654
TTLL6	TTLL6	tubulin tyrosine ligase like 6	284076	-1.798077	https://www.ncbi.nlm.nih.gov/gene/?term=284076
TTN	TTN	titin	7273	-2.8953264	https://www.ncbi.nlm.nih.gov/gene/?term=7273
TTPAL	TTPAL	alpha tocopherol transfer protein like	79183	-2.3427727	https://www.ncbi.nlm.nih.gov/gene/?term=79183
TTYH2	TTYH2	tweety family member 2	94015	-1.0586721	https://www.ncbi.nlm.nih.gov/gene/?term=94015
TUB	TUB	tubby bipartite transcription factor	7275	-4.3296227	https://www.ncbi.nlm.nih.gov/gene/?term=7275
TUBA4A	TUBA4A	tubulin alpha 4a	7277	-15.541653	https://www.ncbi.nlm.nih.gov/gene/?term=7277
TUBA4B	TUBA4B	tubulin alpha 4b	80086	-9.691155	https://www.ncbi.nlm.nih.gov/gene/?term=80086
TUBB3	TUBB3	tubulin beta 3 class III	10381	-6.6077538	https://www.ncbi.nlm.nih.gov/gene/?term=10381
TUBB6	TUBB6	tubulin beta 6 class V	84617	-12.653245	https://www.ncbi.nlm.nih.gov/gene/?term=84617
TUBD1	TUBD1	tubulin delta 1	51174	-2.9522672	https://www.ncbi.nlm.nih.gov/gene/?term=51174
TUBG2	TUBG2	tubulin gamma 2	27175	-4.430821	https://www.ncbi.nlm.nih.gov/gene/?term=27175
TUBGCP2	TUBGCP2	tubulin gamma complex associated protein 2	10844	-9.856398	https://www.ncbi.nlm.nih.gov/gene/?term=10844
TUBGCP5	TUBGCP5	tubulin gamma complex associated protein 5	114791	-1.7446665	https://www.ncbi.nlm.nih.gov/gene/?term=114791
TUBGCP6	TUBGCP6	tubulin gamma complex associated protein 6	85378	-1.6760243	https://www.ncbi.nlm.nih.gov/gene/?term=85378
TUG1	TUG1	taurine up-regulated 1	55000	-5.7136264	https://www.ncbi.nlm.nih.gov/gene/?term=55000
TXK	TXK	TXK tyrosine kinase	7294	-1.2250816	https://www.ncbi.nlm.nih.gov/gene/?term=7294
TXLNA	TXLNA	taxilin alpha	200081	-8.413987	https://www.ncbi.nlm.nih.gov/gene/?term=200081
TXLNB	TXLNB	taxilin beta	167838	-1.4853295	https://www.ncbi.nlm.nih.gov/gene/?term=167838
TXNDC16	TXNDC16	thioredoxin domain containing 16	57544	-1.8228035	https://www.ncbi.nlm.nih.gov/gene/?term=57544
TXNIP	TXNIP	thioredoxin interacting protein	10628	8.704271	https://www.ncbi.nlm.nih.gov/gene/?term=10628
TXNRD1	TXNRD1	thioredoxin reductase 1	7296	-16.823904	https://www.ncbi.nlm.nih.gov/gene/?term=7296
TXNRD2	TXNRD2	thioredoxin reductase 2	10587	-2.6523886	https://www.ncbi.nlm.nih.gov/gene/?term=10587
TXNRD3	TXNRD3	thioredoxin reductase 3	114112	-0.7544231	https://www.ncbi.nlm.nih.gov/gene/?term=114112
TYRO3	TYRO3	TYRO3 protein tyrosine kinase	7301	-0.6695955	https://www.ncbi.nlm.nih.gov/gene/?term=7301
TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	7305	-1.7269864	https://www.ncbi.nlm.nih.gov/gene/?term=7305
TYSND1	TYSND1	trypsin domain containing 1	219743	-1.828341	https://www.ncbi.nlm.nih.gov/gene/?term=219743
TYW5	TYW5	tRNA-yW synthesizing protein 5	129450	-0.3655885	https://www.ncbi.nlm.nih.gov/gene/?term=129450
UAP1	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	6675	-20.27483	https://www.ncbi.nlm.nih.gov/gene/?term=6675
UAP1L1	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	91373	-0.14727741	https://www.ncbi.nlm.nih.gov/gene/?term=91373
UBA7	UBA7	ubiquitin like modifier activating enzyme 7	7318	-1.442567	https://www.ncbi.nlm.nih.gov/gene/?term=7318
UBAC2-AS1	UBAC2-AS1	UBAC2 antisense RNA 1	100289373	-0.890355	https://www.ncbi.nlm.nih.gov/gene/?term=100289373
UBASH3A	UBASH3A	ubiquitin associated and SH3 domain containing A	53347	-0.23284522	https://www.ncbi.nlm.nih.gov/gene/?term=53347
UBB	UBB	ubiquitin B	7314	-4.693062	https://www.ncbi.nlm.nih.gov/gene/?term=7314
UBD	UBD	ubiquitin D	10537	-5.2868977	https://www.ncbi.nlm.nih.gov/gene/?term=10537
UBE2C	UBE2C	ubiquitin conjugating enzyme E2 C	11065	-1.0760959	https://www.ncbi.nlm.nih.gov/gene/?term=11065
UBE2O	UBE2O	ubiquitin conjugating enzyme E2 O	63893	-1.62734	https://www.ncbi.nlm.nih.gov/gene/?term=63893
UBE2Q1	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	55585	-2.270344	https://www.ncbi.nlm.nih.gov/gene/?term=55585
UBE2Q2	UBE2Q2	ubiquitin conjugating enzyme E2 Q2	92912	-3.1822226	https://www.ncbi.nlm.nih.gov/gene/?term=92912
UBE2Q2P1	UBE2Q2P1	ubiquitin conjugating enzyme E2 Q2 pseudogene 1	388165	-0.0058079627	https://www.ncbi.nlm.nih.gov/gene/?term=388165
UBE3C	UBE3C	ubiquitin protein ligase E3C	9690	-4.188267	https://www.ncbi.nlm.nih.gov/gene/?term=9690
UBE4A	UBE4A	ubiquitination factor E4A	9354	-2.9462316	https://www.ncbi.nlm.nih.gov/gene/?term=9354
UBE4B	UBE4B	ubiquitination factor E4B	10277	-1.8743064	https://www.ncbi.nlm.nih.gov/gene/?term=10277
UBFD1	UBFD1	ubiquitin family domain containing 1	56061	-4.087596	https://www.ncbi.nlm.nih.gov/gene/?term=56061
UBL4A	UBL4A	ubiquitin like 4A	8266	-2.0386233	https://www.ncbi.nlm.nih.gov/gene/?term=8266
UBN1	UBN1	ubinuclein 1	29855	-3.7894394	https://www.ncbi.nlm.nih.gov/gene/?term=29855
UBN2	UBN2	ubinuclein 2	254048	-0.61069024	https://www.ncbi.nlm.nih.gov/gene/?term=254048
