userId	geneSymbol	geneName	entrezgene	score	gLink
SLC1A3	SLC1A3	solute carrier family 1 member 3	6507	1.894178	https://www.ncbi.nlm.nih.gov/gene/?term=6507
SLC1A4	SLC1A4	solute carrier family 1 member 4	6509	-0.93871754	https://www.ncbi.nlm.nih.gov/gene/?term=6509
SLC1A5	SLC1A5	solute carrier family 1 member 5	6510	3.873535	https://www.ncbi.nlm.nih.gov/gene/?term=6510
SLC20A1	SLC20A1	solute carrier family 20 member 1	6574	8.616146	https://www.ncbi.nlm.nih.gov/gene/?term=6574
SLC22A15	SLC22A15	solute carrier family 22 member 15	55356	-0.0587557	https://www.ncbi.nlm.nih.gov/gene/?term=55356
SLC22A23	SLC22A23	solute carrier family 22 member 23	63027	-3.603795	https://www.ncbi.nlm.nih.gov/gene/?term=63027
SLC22A3	SLC22A3	solute carrier family 22 member 3	6581	-0.5047107	https://www.ncbi.nlm.nih.gov/gene/?term=6581
SLC22A4	SLC22A4	solute carrier family 22 member 4	6583	-8.600544	https://www.ncbi.nlm.nih.gov/gene/?term=6583
SLC23A1	SLC23A1	solute carrier family 23 member 1	9963	-11.395379	https://www.ncbi.nlm.nih.gov/gene/?term=9963
SLC23A2	SLC23A2	solute carrier family 23 member 2	9962	1.0316589	https://www.ncbi.nlm.nih.gov/gene/?term=9962
SLC24A3	SLC24A3	solute carrier family 24 member 3	57419	-0.030868124	https://www.ncbi.nlm.nih.gov/gene/?term=57419
SLC25A1	SLC25A1	solute carrier family 25 member 1	6576	3.3686557	https://www.ncbi.nlm.nih.gov/gene/?term=6576
SLC25A10	SLC25A10	solute carrier family 25 member 10	1468	-0.8185366	https://www.ncbi.nlm.nih.gov/gene/?term=1468
SLC25A12	SLC25A12	solute carrier family 25 member 12	8604	3.384686	https://www.ncbi.nlm.nih.gov/gene/?term=8604
SLC25A16	SLC25A16	solute carrier family 25 member 16	8034	-0.19054781	https://www.ncbi.nlm.nih.gov/gene/?term=8034
SLC25A20	SLC25A20	solute carrier family 25 member 20	788	1.9224544	https://www.ncbi.nlm.nih.gov/gene/?term=788
SLC25A27	SLC25A27	solute carrier family 25 member 27	9481	3.8737812	https://www.ncbi.nlm.nih.gov/gene/?term=9481
SLC25A28	SLC25A28	solute carrier family 25 member 28	81894	-1.0947558	https://www.ncbi.nlm.nih.gov/gene/?term=81894
SLC25A29	SLC25A29	solute carrier family 25 member 29	123096	1.0516803	https://www.ncbi.nlm.nih.gov/gene/?term=123096
SLC25A34	SLC25A34	solute carrier family 25 member 34	284723	0.10545961	https://www.ncbi.nlm.nih.gov/gene/?term=284723
SLC25A37	SLC25A37	solute carrier family 25 member 37	51312	9.137198	https://www.ncbi.nlm.nih.gov/gene/?term=51312
SLC25A42	SLC25A42	solute carrier family 25 member 42	284439	1.0132313	https://www.ncbi.nlm.nih.gov/gene/?term=284439
SLC25A43	SLC25A43	solute carrier family 25 member 43	203427	0.6835825	https://www.ncbi.nlm.nih.gov/gene/?term=203427
SLC25A53	SLC25A53	solute carrier family 25 member 53	401612	-0.5957729	https://www.ncbi.nlm.nih.gov/gene/?term=401612
SLC26A11	SLC26A11	solute carrier family 26 member 11	284129	0.9952184	https://www.ncbi.nlm.nih.gov/gene/?term=284129
SLC26A2	SLC26A2	solute carrier family 26 member 2	1836	-0.5035314	https://www.ncbi.nlm.nih.gov/gene/?term=1836
SLC26A6	SLC26A6	solute carrier family 26 member 6	65010	-0.022263408	https://www.ncbi.nlm.nih.gov/gene/?term=65010
SLC26A9	SLC26A9	solute carrier family 26 member 9	115019	-2.91315	https://www.ncbi.nlm.nih.gov/gene/?term=115019
SLC27A1	SLC27A1	solute carrier family 27 member 1	376497	3.4374287	https://www.ncbi.nlm.nih.gov/gene/?term=376497
SLC27A2	SLC27A2	solute carrier family 27 member 2	11001	-5.1181993	https://www.ncbi.nlm.nih.gov/gene/?term=11001
SLC27A3	SLC27A3	solute carrier family 27 member 3	11000	1.1032698	https://www.ncbi.nlm.nih.gov/gene/?term=11000
SLC27A4	SLC27A4	solute carrier family 27 member 4	10999	-0.5727838	https://www.ncbi.nlm.nih.gov/gene/?term=10999
SLC27A6	SLC27A6	solute carrier family 27 member 6	28965	7.187063	https://www.ncbi.nlm.nih.gov/gene/?term=28965
SLC28A3	SLC28A3	solute carrier family 28 member 3	64078	-4.7640324	https://www.ncbi.nlm.nih.gov/gene/?term=64078
SLC29A1	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)	2030	2.7767706	https://www.ncbi.nlm.nih.gov/gene/?term=2030
SLC29A2	SLC29A2	solute carrier family 29 member 2	3177	2.7774572	https://www.ncbi.nlm.nih.gov/gene/?term=3177
SLC29A3	SLC29A3	solute carrier family 29 member 3	55315	-1.2034421	https://www.ncbi.nlm.nih.gov/gene/?term=55315
SLC2A1-AS1	SLC2A1-AS1	SLC2A1 antisense RNA 1	440584	-0.6071249	https://www.ncbi.nlm.nih.gov/gene/?term=440584
SLC2A10	SLC2A10	solute carrier family 2 member 10	81031	0.68682224	https://www.ncbi.nlm.nih.gov/gene/?term=81031
SLC2A11	SLC2A11	solute carrier family 2 member 11	66035	-0.5498336	https://www.ncbi.nlm.nih.gov/gene/?term=66035
SLC2A12	SLC2A12	solute carrier family 2 member 12	154091	-1.8210249	https://www.ncbi.nlm.nih.gov/gene/?term=154091
SLC2A3	SLC2A3	solute carrier family 2 member 3	6515	-2.1629977	https://www.ncbi.nlm.nih.gov/gene/?term=6515
SLC2A5	SLC2A5	solute carrier family 2 member 5	6518	-0.93069595	https://www.ncbi.nlm.nih.gov/gene/?term=6518
SLC2A6	SLC2A6	solute carrier family 2 member 6	11182	-1.544417	https://www.ncbi.nlm.nih.gov/gene/?term=11182
SLC2A8	SLC2A8	solute carrier family 2 member 8	29988	0.846165	https://www.ncbi.nlm.nih.gov/gene/?term=29988
SLC2A9	SLC2A9	solute carrier family 2 member 9	56606	3.8692195	https://www.ncbi.nlm.nih.gov/gene/?term=56606
SLC30A4	SLC30A4	solute carrier family 30 member 4	7782	-0.04264777	https://www.ncbi.nlm.nih.gov/gene/?term=7782
SLC30A6	SLC30A6	solute carrier family 30 member 6	55676	0.63418317	https://www.ncbi.nlm.nih.gov/gene/?term=55676
SLC30A7	SLC30A7	solute carrier family 30 member 7	148867	4.7829394	https://www.ncbi.nlm.nih.gov/gene/?term=148867
SLC31A2	SLC31A2	solute carrier family 31 member 2	1318	-2.4422622	https://www.ncbi.nlm.nih.gov/gene/?term=1318
SLC34A2	SLC34A2	solute carrier family 34 member 2	10568	0.006323948	https://www.ncbi.nlm.nih.gov/gene/?term=10568
SLC35A1	SLC35A1	solute carrier family 35 member A1	10559	0.33864224	https://www.ncbi.nlm.nih.gov/gene/?term=10559
SLC35A4	SLC35A4	solute carrier family 35 member A4	113829	2.622417	https://www.ncbi.nlm.nih.gov/gene/?term=113829
SLC35B4	SLC35B4	solute carrier family 35 member B4	84912	-0.96647555	https://www.ncbi.nlm.nih.gov/gene/?term=84912
SLC35C1	SLC35C1	solute carrier family 35 member C1	55343	-1.3760159	https://www.ncbi.nlm.nih.gov/gene/?term=55343
SLC35D1	SLC35D1	solute carrier family 35 member D1	23169	-0.24489748	https://www.ncbi.nlm.nih.gov/gene/?term=23169
SLC35E1	SLC35E1	solute carrier family 35 member E1	79939	1.3742795	https://www.ncbi.nlm.nih.gov/gene/?term=79939
SLC35E4	SLC35E4	solute carrier family 35 member E4	339665	-0.29761434	https://www.ncbi.nlm.nih.gov/gene/?term=339665
SLC35G1	SLC35G1	solute carrier family 35 member G1	159371	0.5264946	https://www.ncbi.nlm.nih.gov/gene/?term=159371
SLC35G2	SLC35G2	solute carrier family 35 member G2	80723	0.5485895	https://www.ncbi.nlm.nih.gov/gene/?term=80723
SLC36A1	SLC36A1	solute carrier family 36 member 1	206358	-0.5994014	https://www.ncbi.nlm.nih.gov/gene/?term=206358
SLC36A4	SLC36A4	solute carrier family 36 member 4	120103	-1.7955736	https://www.ncbi.nlm.nih.gov/gene/?term=120103
SLC37A2	SLC37A2	solute carrier family 37 member 2	219855	-0.73632526	https://www.ncbi.nlm.nih.gov/gene/?term=219855
SLC37A3	SLC37A3	solute carrier family 37 member 3	84255	2.7553494	https://www.ncbi.nlm.nih.gov/gene/?term=84255
SLC37A4	SLC37A4	solute carrier family 37 member 4	2542	1.5989481	https://www.ncbi.nlm.nih.gov/gene/?term=2542
SLC38A10	SLC38A10	solute carrier family 38 member 10	124565	-0.4382185	https://www.ncbi.nlm.nih.gov/gene/?term=124565
SLC38A6	SLC38A6	solute carrier family 38 member 6	145389	-2.693354	https://www.ncbi.nlm.nih.gov/gene/?term=145389
SLC38A7	SLC38A7	solute carrier family 38 member 7	55238	-0.37065074	https://www.ncbi.nlm.nih.gov/gene/?term=55238
SLC38A9	SLC38A9	solute carrier family 38 member 9	153129	-0.72222596	https://www.ncbi.nlm.nih.gov/gene/?term=153129
SLC39A2	SLC39A2	solute carrier family 39 member 2	29986	0.6197988	https://www.ncbi.nlm.nih.gov/gene/?term=29986
SLC39A7	SLC39A7	solute carrier family 39 member 7	7922	1.3179989	https://www.ncbi.nlm.nih.gov/gene/?term=7922
SLC3A1	SLC3A1	solute carrier family 3 member 1	6519	-0.5664469	https://www.ncbi.nlm.nih.gov/gene/?term=6519
SLC40A1	SLC40A1	solute carrier family 40 member 1	30061	-16.700096	https://www.ncbi.nlm.nih.gov/gene/?term=30061
SLC41A3	SLC41A3	solute carrier family 41 member 3	54946	0.3793721	https://www.ncbi.nlm.nih.gov/gene/?term=54946
SLC43A1	SLC43A1	solute carrier family 43 member 1	8501	0.2486167	https://www.ncbi.nlm.nih.gov/gene/?term=8501
SLC43A3	SLC43A3	solute carrier family 43 member 3	29015	-0.5114623	https://www.ncbi.nlm.nih.gov/gene/?term=29015
SLC44A4	SLC44A4	solute carrier family 44 member 4	80736	-8.41321	https://www.ncbi.nlm.nih.gov/gene/?term=80736
SLC44A5	SLC44A5	solute carrier family 44 member 5	204962	-0.14070785	https://www.ncbi.nlm.nih.gov/gene/?term=204962
SLC47A1	SLC47A1	solute carrier family 47 member 1	55244	-0.08542514	https://www.ncbi.nlm.nih.gov/gene/?term=55244
SLC47A2	SLC47A2	solute carrier family 47 member 2	146802	-5.998265	https://www.ncbi.nlm.nih.gov/gene/?term=146802
SLC4A11	SLC4A11	solute carrier family 4 member 11	83959	0.33983445	https://www.ncbi.nlm.nih.gov/gene/?term=83959
SLC4A2	SLC4A2	solute carrier family 4 member 2	6522	-1.6682782	https://www.ncbi.nlm.nih.gov/gene/?term=6522
SLC4A3	SLC4A3	solute carrier family 4 member 3	6508	0.24001198	https://www.ncbi.nlm.nih.gov/gene/?term=6508
SLC4A4	SLC4A4	solute carrier family 4 member 4	8671	0.24266855	https://www.ncbi.nlm.nih.gov/gene/?term=8671
SLC4A7	SLC4A7	solute carrier family 4 member 7	9497	2.3889751	https://www.ncbi.nlm.nih.gov/gene/?term=9497
SLC4A8	SLC4A8	solute carrier family 4 member 8	9498	-1.2505089	https://www.ncbi.nlm.nih.gov/gene/?term=9498
SLC52A1	SLC52A1	solute carrier family 52 member 1	55065	-0.42966563	https://www.ncbi.nlm.nih.gov/gene/?term=55065
SLC52A2	SLC52A2	solute carrier family 52 member 2	79581	-1.7289648	https://www.ncbi.nlm.nih.gov/gene/?term=79581
SLC52A3	SLC52A3	solute carrier family 52 member 3	113278	0.61966914	https://www.ncbi.nlm.nih.gov/gene/?term=113278
SLC5A1	SLC5A1	solute carrier family 5 member 1	6523	-0.82224286	https://www.ncbi.nlm.nih.gov/gene/?term=6523
SLC5A3	SLC5A3	solute carrier family 5 member 3	6526	0.59756124	https://www.ncbi.nlm.nih.gov/gene/?term=6526
SLC5A6	SLC5A6	solute carrier family 5 member 6	8884	0.12440554	https://www.ncbi.nlm.nih.gov/gene/?term=8884
SLC6A12	SLC6A12	solute carrier family 6 member 12	6539	-0.45949703	https://www.ncbi.nlm.nih.gov/gene/?term=6539
SLC6A13	SLC6A13	solute carrier family 6 member 13	6540	1.1138701	https://www.ncbi.nlm.nih.gov/gene/?term=6540
SLC6A14	SLC6A14	solute carrier family 6 member 14	11254	0.22968373	https://www.ncbi.nlm.nih.gov/gene/?term=11254
SLC6A16	SLC6A16	solute carrier family 6 member 16	28968	-0.56407547	https://www.ncbi.nlm.nih.gov/gene/?term=28968
SLC6A4	SLC6A4	solute carrier family 6 member 4	6532	-0.8394782	https://www.ncbi.nlm.nih.gov/gene/?term=6532
SLC6A9	SLC6A9	solute carrier family 6 member 9	6536	-2.9858625	https://www.ncbi.nlm.nih.gov/gene/?term=6536
SLC7A11	SLC7A11	solute carrier family 7 member 11	23657	2.7940965	https://www.ncbi.nlm.nih.gov/gene/?term=23657
SLC7A3	SLC7A3	solute carrier family 7 member 3	84889	0.070107706	https://www.ncbi.nlm.nih.gov/gene/?term=84889
SLC7A6	SLC7A6	solute carrier family 7 member 6	9057	-1.2570661	https://www.ncbi.nlm.nih.gov/gene/?term=9057
SLC7A7	SLC7A7	solute carrier family 7 member 7	9056	-1.3833119	https://www.ncbi.nlm.nih.gov/gene/?term=9056
SLC7A8	SLC7A8	solute carrier family 7 member 8	23428	6.1802726	https://www.ncbi.nlm.nih.gov/gene/?term=23428
SLC8A1-AS1	SLC8A1-AS1	SLC8A1 antisense RNA 1	100128590	-0.63511616	https://www.ncbi.nlm.nih.gov/gene/?term=100128590
SLC9A6	SLC9A6	solute carrier family 9 member A6	10479	0.50912964	https://www.ncbi.nlm.nih.gov/gene/?term=10479
SLC9A7	SLC9A7	solute carrier family 9 member A7	84679	0.5162311	https://www.ncbi.nlm.nih.gov/gene/?term=84679
SLC9A9	SLC9A9	solute carrier family 9 member A9	285195	-0.39553186	https://www.ncbi.nlm.nih.gov/gene/?term=285195
SLC9B2	SLC9B2	solute carrier family 9 member B2	133308	0.7749299	https://www.ncbi.nlm.nih.gov/gene/?term=133308
SLCO2A1	SLCO2A1	solute carrier organic anion transporter family member 2A1	6578	1.5593716	https://www.ncbi.nlm.nih.gov/gene/?term=6578
SLCO2B1	SLCO2B1	solute carrier organic anion transporter family member 2B1	11309	-1.58573	https://www.ncbi.nlm.nih.gov/gene/?term=11309
SLCO3A1	SLCO3A1	solute carrier organic anion transporter family member 3A1	28232	-0.80643296	https://www.ncbi.nlm.nih.gov/gene/?term=28232
SLCO4A1	SLCO4A1	solute carrier organic anion transporter family member 4A1	28231	-1.6129826	https://www.ncbi.nlm.nih.gov/gene/?term=28231
SLFN12	SLFN12	schlafen family member 12	55106	0.6890253	https://www.ncbi.nlm.nih.gov/gene/?term=55106
SLIT2	SLIT2	slit guidance ligand 2	9353	-0.12853943	https://www.ncbi.nlm.nih.gov/gene/?term=9353
SLIT3	SLIT3	slit guidance ligand 3	6586	5.3429847	https://www.ncbi.nlm.nih.gov/gene/?term=6586
SLITRK6	SLITRK6	SLIT and NTRK like family member 6	84189	-1.295891e-5	https://www.ncbi.nlm.nih.gov/gene/?term=84189
SLK	SLK	STE20 like kinase	9748	2.247438	https://www.ncbi.nlm.nih.gov/gene/?term=9748
SLPI	SLPI	secretory leukocyte peptidase inhibitor	6590	-5.486958	https://www.ncbi.nlm.nih.gov/gene/?term=6590
SMAD4	SMAD4	SMAD family member 4	4089	-0.69668394	https://www.ncbi.nlm.nih.gov/gene/?term=4089
SMAD5	SMAD5	SMAD family member 5	4090	1.8637246	https://www.ncbi.nlm.nih.gov/gene/?term=4090
SMAD7	SMAD7	SMAD family member 7	4092	0.44171742	https://www.ncbi.nlm.nih.gov/gene/?term=4092
SMAD9	SMAD9	SMAD family member 9	4093	0.034872428	https://www.ncbi.nlm.nih.gov/gene/?term=4093
SMAP1	SMAP1	small ArfGAP 1	60682	0.54038656	https://www.ncbi.nlm.nih.gov/gene/?term=60682
SMAP2	SMAP2	small ArfGAP2	64744	-4.7646027	https://www.ncbi.nlm.nih.gov/gene/?term=64744
SMARCAL1	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1	50485	0.9730068	https://www.ncbi.nlm.nih.gov/gene/?term=50485
SMARCD2	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	6603	0.29868993	https://www.ncbi.nlm.nih.gov/gene/?term=6603
SMC2	SMC2	structural maintenance of chromosomes 2	10592	-2.289049	https://www.ncbi.nlm.nih.gov/gene/?term=10592
SMCHD1	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1	23347	0.6127491	https://www.ncbi.nlm.nih.gov/gene/?term=23347
SMCR5	SMCR5	Smith-Magenis syndrome chromosome region, candidate 5	140771	1.4645253	https://www.ncbi.nlm.nih.gov/gene/?term=140771
SMCR8	SMCR8	Smith-Magenis syndrome chromosome region, candidate 8	140775	0.27426237	https://www.ncbi.nlm.nih.gov/gene/?term=140775
SMG6	SMG6	SMG6, nonsense mediated mRNA decay factor	23293	-0.5152074	https://www.ncbi.nlm.nih.gov/gene/?term=23293
SMG8	SMG8	SMG8, nonsense mediated mRNA decay factor	55181	-0.9295685	https://www.ncbi.nlm.nih.gov/gene/?term=55181
SMIM13	SMIM13	small integral membrane protein 13	221710	-0.29504848	https://www.ncbi.nlm.nih.gov/gene/?term=221710
SMIM3	SMIM3	small integral membrane protein 3	85027	1.1659391	https://www.ncbi.nlm.nih.gov/gene/?term=85027
SMOC2	SMOC2	SPARC related modular calcium binding 2	64094	2.1951747	https://www.ncbi.nlm.nih.gov/gene/?term=64094
SMPD1	SMPD1	sphingomyelin phosphodiesterase 1	6609	-1.3355972	https://www.ncbi.nlm.nih.gov/gene/?term=6609
SMPD2	SMPD2	sphingomyelin phosphodiesterase 2	6610	-6.382561	https://www.ncbi.nlm.nih.gov/gene/?term=6610
SMPD3	SMPD3	sphingomyelin phosphodiesterase 3	55512	-1.0559827	https://www.ncbi.nlm.nih.gov/gene/?term=55512
SMPDL3A	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A	10924	-1.3696402	https://www.ncbi.nlm.nih.gov/gene/?term=10924
SMPDL3B	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B	27293	5.463101	https://www.ncbi.nlm.nih.gov/gene/?term=27293
SMTN	SMTN	smoothelin	6525	-0.31521252	https://www.ncbi.nlm.nih.gov/gene/?term=6525
SMUG1	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	23583	-3.0864236	https://www.ncbi.nlm.nih.gov/gene/?term=23583
SMYD2	SMYD2	SET and MYND domain containing 2	56950	-6.426531	https://www.ncbi.nlm.nih.gov/gene/?term=56950
SMYD4	SMYD4	SET and MYND domain containing 4	114826	-0.1325826	https://www.ncbi.nlm.nih.gov/gene/?term=114826
SNAI2	SNAI2	snail family transcriptional repressor 2	6591	-0.04603005	https://www.ncbi.nlm.nih.gov/gene/?term=6591
SNAI3	SNAI3	snail family transcriptional repressor 3	333929	0.08276856	https://www.ncbi.nlm.nih.gov/gene/?term=333929
SNAI3-AS1	SNAI3-AS1	SNAI3 antisense RNA 1	197187	0.9303979	https://www.ncbi.nlm.nih.gov/gene/?term=197187
SNAP47	SNAP47	synaptosome associated protein 47	116841	-0.650304	https://www.ncbi.nlm.nih.gov/gene/?term=116841
SNAPC3	SNAPC3	small nuclear RNA activating complex polypeptide 3	6619	-1.7928653	https://www.ncbi.nlm.nih.gov/gene/?term=6619
SNCA	SNCA	synuclein alpha	6622	-0.14721322	https://www.ncbi.nlm.nih.gov/gene/?term=6622
SNCAIP	SNCAIP	synuclein alpha interacting protein	9627	-1.8984026	https://www.ncbi.nlm.nih.gov/gene/?term=9627
SNCG	SNCG	synuclein gamma	6623	12.418187	https://www.ncbi.nlm.nih.gov/gene/?term=6623
SND1-IT1	SND1-IT1	SND1 intronic transcript 1	27099	0.06853968	https://www.ncbi.nlm.nih.gov/gene/?term=27099
SNED1	SNED1	sushi, nidogen and EGF like domains 1	25992	-0.76992774	https://www.ncbi.nlm.nih.gov/gene/?term=25992
SNHG1	SNHG1	small nucleolar RNA host gene 1	23642	10.9361925	https://www.ncbi.nlm.nih.gov/gene/?term=23642
SNHG11	SNHG11	small nucleolar RNA host gene 11	128439	2.3905172	https://www.ncbi.nlm.nih.gov/gene/?term=128439
SNRK	SNRK	SNF related kinase	54861	0.48437816	https://www.ncbi.nlm.nih.gov/gene/?term=54861
SNRNP200	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200	23020	2.8044896	https://www.ncbi.nlm.nih.gov/gene/?term=23020
SNTB1	SNTB1	syntrophin beta 1	6641	-0.36616698	https://www.ncbi.nlm.nih.gov/gene/?term=6641
SNTB2	SNTB2	syntrophin beta 2	6645	5.0832233	https://www.ncbi.nlm.nih.gov/gene/?term=6645
SNTN	SNTN	sentan, cilia apical structure protein	132203	-15.133946	https://www.ncbi.nlm.nih.gov/gene/?term=132203
SNX10	SNX10	sorting nexin 10	29887	-0.6315784	https://www.ncbi.nlm.nih.gov/gene/?term=29887
SNX11	SNX11	sorting nexin 11	29916	-0.7711329	https://www.ncbi.nlm.nih.gov/gene/?term=29916
SNX16	SNX16	sorting nexin 16	64089	0.14160201	https://www.ncbi.nlm.nih.gov/gene/?term=64089
SNX19	SNX19	sorting nexin 19	399979	-0.7568133	https://www.ncbi.nlm.nih.gov/gene/?term=399979
SNX20	SNX20	sorting nexin 20	124460	-0.22343753	https://www.ncbi.nlm.nih.gov/gene/?term=124460
SNX21	SNX21	sorting nexin family member 21	90203	0.14532122	https://www.ncbi.nlm.nih.gov/gene/?term=90203
SNX27	SNX27	sorting nexin family member 27	81609	3.9421523	https://www.ncbi.nlm.nih.gov/gene/?term=81609
SNX29	SNX29	sorting nexin 29	92017	-3.0399141	https://www.ncbi.nlm.nih.gov/gene/?term=92017
SNX32	SNX32	sorting nexin 32	254122	1.7730252	https://www.ncbi.nlm.nih.gov/gene/?term=254122
SNX33	SNX33	sorting nexin 33	257364	-1.5055662	https://www.ncbi.nlm.nih.gov/gene/?term=257364
SNX7	SNX7	sorting nexin 7	51375	-0.70002735	https://www.ncbi.nlm.nih.gov/gene/?term=51375
SNX8	SNX8	sorting nexin 8	29886	-1.0165488	https://www.ncbi.nlm.nih.gov/gene/?term=29886
SOAT1	SOAT1	sterol O-acyltransferase 1	6646	-9.646639	https://www.ncbi.nlm.nih.gov/gene/?term=6646
SOCS2	SOCS2	suppressor of cytokine signaling 2	8835	-1.91499	https://www.ncbi.nlm.nih.gov/gene/?term=8835
SOCS4	SOCS4	suppressor of cytokine signaling 4	122809	-0.15886328	https://www.ncbi.nlm.nih.gov/gene/?term=122809
SOCS5	SOCS5	suppressor of cytokine signaling 5	9655	1.8208046	https://www.ncbi.nlm.nih.gov/gene/?term=9655
SOCS7	SOCS7	suppressor of cytokine signaling 7	30837	0.7286277	https://www.ncbi.nlm.nih.gov/gene/?term=30837
SOD2	SOD2	superoxide dismutase 2	6648	26.233862	https://www.ncbi.nlm.nih.gov/gene/?term=6648
SORBS1	SORBS1	sorbin and SH3 domain containing 1	10580	3.672659	https://www.ncbi.nlm.nih.gov/gene/?term=10580
SORCS1	SORCS1	sortilin related VPS10 domain containing receptor 1	114815	3.557817	https://www.ncbi.nlm.nih.gov/gene/?term=114815
SORL1	SORL1	sortilin related receptor 1	6653	-4.9816513	https://www.ncbi.nlm.nih.gov/gene/?term=6653
SORT1	SORT1	sortilin 1	6272	-4.0941606	https://www.ncbi.nlm.nih.gov/gene/?term=6272
SOS1	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1	6654	-0.053546216	https://www.ncbi.nlm.nih.gov/gene/?term=6654
SOS2	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2	6655	0.66309446	https://www.ncbi.nlm.nih.gov/gene/?term=6655
SOSTDC1	SOSTDC1	sclerostin domain containing 1	25928	0.2172691	https://www.ncbi.nlm.nih.gov/gene/?term=25928
SOWAHC	SOWAHC	sosondowah ankyrin repeat domain family member C	65124	3.850844	https://www.ncbi.nlm.nih.gov/gene/?term=65124
SOX12	SOX12	SRY-box 12	6666	1.3331479	https://www.ncbi.nlm.nih.gov/gene/?term=6666
SOX13	SOX13	SRY-box 13	9580	-1.9728904	https://www.ncbi.nlm.nih.gov/gene/?term=9580
SOX5	SOX5	SRY-box 5	6660	-2.5363827	https://www.ncbi.nlm.nih.gov/gene/?term=6660
SOX6	SOX6	SRY-box 6	55553	6.571152	https://www.ncbi.nlm.nih.gov/gene/?term=55553
SP140	SP140	SP140 nuclear body protein	11262	-0.4809829	https://www.ncbi.nlm.nih.gov/gene/?term=11262
SPAG17	SPAG17	sperm associated antigen 17	200162	-11.948944	https://www.ncbi.nlm.nih.gov/gene/?term=200162
SPAG5	SPAG5	sperm associated antigen 5	10615	-0.59609693	https://www.ncbi.nlm.nih.gov/gene/?term=10615
SPAG6	SPAG6	sperm associated antigen 6	9576	-9.366428	https://www.ncbi.nlm.nih.gov/gene/?term=9576
SPAG8	SPAG8	sperm associated antigen 8	26206	-11.763218	https://www.ncbi.nlm.nih.gov/gene/?term=26206
SPAG9	SPAG9	sperm associated antigen 9	9043	1.9851755	https://www.ncbi.nlm.nih.gov/gene/?term=9043
SPARC	SPARC	secreted protein acidic and cysteine rich	6678	-1.1734034	https://www.ncbi.nlm.nih.gov/gene/?term=6678
SPARCL1	SPARCL1	SPARC like 1	8404	1.1989065	https://www.ncbi.nlm.nih.gov/gene/?term=8404
SPAST	SPAST	spastin	6683	1.474076	https://www.ncbi.nlm.nih.gov/gene/?term=6683
SPATA12	SPATA12	spermatogenesis associated 12	353324	-0.28465542	https://www.ncbi.nlm.nih.gov/gene/?term=353324
SPATA13	SPATA13	spermatogenesis associated 13	221178	-0.69196695	https://www.ncbi.nlm.nih.gov/gene/?term=221178
SPATA18	SPATA18	spermatogenesis associated 18	132671	-8.111241	https://www.ncbi.nlm.nih.gov/gene/?term=132671
SPATA20	SPATA20	spermatogenesis associated 20	64847	7.7080636	https://www.ncbi.nlm.nih.gov/gene/?term=64847
SPATA5	SPATA5	spermatogenesis associated 5	166378	0.91869605	https://www.ncbi.nlm.nih.gov/gene/?term=166378
SPATA5L1	SPATA5L1	spermatogenesis associated 5 like 1	79029	-0.4379075	https://www.ncbi.nlm.nih.gov/gene/?term=79029
SPATA6L	SPATA6L	spermatogenesis associated 6 like	55064	-4.4985304	https://www.ncbi.nlm.nih.gov/gene/?term=55064
SPATA7	SPATA7	spermatogenesis associated 7	55812	-1.740278	https://www.ncbi.nlm.nih.gov/gene/?term=55812
SPDEF	SPDEF	SAM pointed domain containing ETS transcription factor	25803	-0.46234798	https://www.ncbi.nlm.nih.gov/gene/?term=25803
SPDL1	SPDL1	spindle apparatus coiled-coil protein 1	54908	0.16421531	https://www.ncbi.nlm.nih.gov/gene/?term=54908
SPECC1L	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like	23384	0.0082677845	https://www.ncbi.nlm.nih.gov/gene/?term=23384
SPEF1	SPEF1	sperm flagellar 1	25876	-8.2558365	https://www.ncbi.nlm.nih.gov/gene/?term=25876
SPG7	SPG7	SPG7, paraplegin matrix AAA peptidase subunit	6687	1.7219281	https://www.ncbi.nlm.nih.gov/gene/?term=6687
SPHK1	SPHK1	sphingosine kinase 1	8877	-2.347999	https://www.ncbi.nlm.nih.gov/gene/?term=8877
SPIB	SPIB	Spi-B transcription factor	6689	-0.789405	https://www.ncbi.nlm.nih.gov/gene/?term=6689
SPICE1	SPICE1	spindle and centriole associated protein 1	152185	-0.9881558	https://www.ncbi.nlm.nih.gov/gene/?term=152185
SPIN1	SPIN1	spindlin 1	10927	6.0901437	https://www.ncbi.nlm.nih.gov/gene/?term=10927
SPIN3	SPIN3	spindlin family member 3	169981	0.99362445	https://www.ncbi.nlm.nih.gov/gene/?term=169981
